"","X1","id","price","type","sqfeet","beds","baths","cats_allowed","dogs_allowed","smoking_allowed","wheelchair_access","comes_furnished","state","State Name","MedianIncome","Governor","Pop","LandArea(sqmi)","PopDensity","TaxRate","DeathPenalty","PctWhite","PctBlack"
"578",78145,7048492666,909,"apartment",1050,2,1.5,1,1,1,1,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"579",226828,7041990107,979,"apartment",798,1,1,0,0,1,0,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"580",34059,7049902756,1955,"apartment",750,1,1,1,0,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"581",382128,7044585571,1285,"apartment",405,1,1,1,1,0,0,0,"wi","Wisconsin",60773,"D",5790186,65496,88.40519,1.61,0,81.2,6.3
"582",78467,7044804681,1399,"apartment",1345,2,2.5,1,1,0,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"583",361019,7037267910,1394,"apartment",1385,4,2,0,0,1,0,0,"va","Virginia",72577,"D",8463587,42775,197.8629,0.99,1,61.7,18.8
"584",248139,7036563008,868,"apartment",825,2,1,1,1,1,0,0,"ny","New York",67844,"D",19453561,54555,356.5862,1.88,0,55.1,14.3
"585",212990,7050847569,1065,"apartment",802,1,1,1,1,0,1,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"586",66715,7031418965,1209,"apartment",870,1,1,1,1,1,0,0,"ct","Connecticut",76348,"D",3565287,5543,643.2053,2,0,66.7,9.9
"587",128989,7045715652,1410,"apartment",1025,2,2,1,1,1,0,0,"il","Illinois",65030,"D",12671821,57914,218.8041,2.13,0,61.2,14
"588",52268,7033678042,2173,"apartment",882,1,1,1,1,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"589",136366,7034279225,889,"apartment",915,2,1,1,1,1,0,0,"in","Indiana",55746,"R",6732219,36420,184.8495,0.94,1,79.2,9.2
"590",334465,7048997041,880,"apartment",822,1,1,0,0,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"591",326921,7050861752,943,"apartment",643,1,1,0,0,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"592",266944,7051060745,835,"apartment",850,2,1,1,1,1,0,0,"oh","Ohio",56111,"R",11659650,44826,260.1091,1.68,1,78.9,12.2
"593",169842,7050732727,1665,"apartment",1024,3,1,1,0,1,0,0,"md","Maryland",83242,"R",6045680,12406,487.319,1.05,0,50.7,29.4
"594",308552,7020545468,1125,"apartment",1456,3,2,0,0,1,0,0,"sc","South Carolina",52306,"R",5021268,32020,156.8166,0.63,1,63.6,26.8
"595",324795,7027864271,799,"apartment",300,1,1,1,1,0,1,1,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"596",315418,7049670523,779,"apartment",607,1,1,1,1,1,0,0,"tn","Tennessee",52375,"R",6708799,42144,159.1875,0.54,1,73.9,16.6
"597",133851,7046748549,855,"apartment",820,2,1,1,1,1,0,0,"il","Illinois",65030,"D",12671821,57914,218.8041,2.13,0,61.2,14
"598",93323,7047346007,1146,"apartment",629,1,1,1,1,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"599",230296,7041849811,1095,"apartment",739,1,1,1,1,1,0,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"600",94317,7041549028,1309,"apartment",961,1,1,1,1,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"601",331176,7030821110,659,"apartment",600,1,1,1,1,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"602",55973,7035822342,1541,"apartment",786,1,1,0,0,1,0,0,"co","Colorado",71953,"D",5758736,104094,55.32246,0.52,0,68.2,3.9
"603",159535,7041798591,695,"apartment",925,2,1,1,1,1,0,0,"ky","Kentucky",50247,"D",4467673,40408,110.5641,0.74,1,84.6,8
"604",324056,7040599916,560,"apartment",410,0,1,1,0,0,1,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"605",76258,7049180444,1346,"apartment",847,1,1,1,1,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"606",144211,7042578221,1339,"apartment",1347,3,2,1,1,0,0,0,"ia","Iowa",59995,"R",3155070,56273,56.06721,1.43,0,85.9,3.3
"607",330468,7036530640,1010,"apartment",744,1,1,1,1,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"608",221511,7037064804,720,"apartment",660,1,1,1,1,1,0,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"609",213600,7047602610,1335,"apartment",1134,2,2,0,0,1,0,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"610",329849,7041865003,859,"apartment",1044,2,2,1,1,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"611",108236,7035828980,1250,"apartment",1079,2,2,1,1,1,0,0,"ga","Georgia",58756,"R",10617423,59425,178.6693,0.86,1,52.6,31.1
"612",372494,7035520852,800,"apartment",700,1,1,1,1,0,0,0,"wa","Washington",74073,"D",7423362,71298,104.1174,0.88,0,68.6,3.5
"613",368120,7049089390,1299,"apartment",565,1,1,1,1,1,0,0,"va","Virginia",72577,"D",8463587,42775,197.8629,0.99,1,61.7,18.8
"614",151889,7035954265,695,"apartment",700,0,1,1,1,1,0,0,"ks","Kansas",58218,"D",2913314,82278,35.40818,1.47,1,75.9,5.5
"615",104634,7029706470,1109,"apartment",897,1,1,1,1,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"616",188882,7040216335,1180,"apartment",953,1,2,1,1,1,0,0,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"617",130276,7049375213,970,"apartment",878,2,2,1,1,1,1,0,"il","Illinois",65030,"D",12671821,57914,218.8041,2.13,0,61.2,14
"618",62023,7048964395,1097,"apartment",836,2,1,1,1,1,0,0,"co","Colorado",71953,"D",5758736,104094,55.32246,0.52,0,68.2,3.9
"619",309390,7037307509,575,"apartment",355,1,1,1,1,1,0,0,"sd","South Dakota",56274,"R",872868,77116,11.3189,1.38,1,82.3,1.9
"620",242647,7022419394,875,"apartment",700,1,1,1,1,1,0,0,"nj","New Jersey",81740,"D",8882190,8723,1018.249,2.31,0,54.8,12.8
"621",100557,7025207749,1068,"apartment",230,0,1,1,1,1,0,1,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"622",254447,7025109013,2095,"apartment",1278,2,2,1,1,1,0,0,"ny","New York",67844,"D",19453561,54555,356.5862,1.88,0,55.1,14.3
"623",350652,7036662078,820,"apartment",868,2,2,1,1,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"624",201235,7042032314,760,"apartment",875,2,1.5,1,1,1,0,0,"mn","Minnesota",70315,"D",5639632,86936,64.87108,1.06,0,79.9,6.4
"625",231886,7049184972,819,"apartment",857,2,1,1,1,1,0,0,"ne","Nebraska",59566,"R",1934408,77348,25.00915,1.5,1,79,4.5
"626",205953,7049269291,882,"apartment",800,1,0,1,1,1,0,0,"ms","Mississippi",44717,"R",2976149,48432,61.45005,0.86,1,56.6,37.9
"627",281180,7036595797,1195,"apartment",875,1,1,1,1,0,1,0,"or","Oregon",63426,"D",4143625,98379,42.119,1.02,1,75.6,1.8
"628",354099,7046976901,960,"apartment",801,2,1,1,1,1,0,0,"ut","Utah",71414,"R",3101042,84897,36.52711,0.65,1,78.3,1.2
"629",80992,7047431561,999,"apartment",1150,2,1,0,0,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"630",72715,7039686656,1100,"apartment",1200,1,1,1,1,1,0,0,"de","Delaware",64805,"D",973764,2489,391.227,0.56,0,62.2,21.5
"631",106764,7049742240,921,"apartment",990,2,2,1,1,1,0,0,"ga","Georgia",58756,"R",10617423,59425,178.6693,0.86,1,52.6,31.1
"632",145521,7050912480,994,"apartment",1250,3,1.5,1,1,1,0,0,"ia","Iowa",59995,"R",3155070,56273,56.06721,1.43,0,85.9,3.3
"633",113806,7047065462,799,"apartment",1015,2,1.5,0,0,1,0,0,"ga","Georgia",58756,"R",10617423,59425,178.6693,0.86,1,52.6,31.1
"634",126046,7043634410,705,"apartment",1750,4,2,1,1,0,0,0,"il","Illinois",65030,"D",12671821,57914,218.8041,2.13,0,61.2,14
"635",173606,7050435859,923,"apartment",754,2,1,1,1,1,0,0,"md","Maryland",83242,"R",6045680,12406,487.319,1.05,0,50.7,29.4
"636",112847,7023260528,615,"apartment",645,1,1,1,1,0,0,0,"ga","Georgia",58756,"R",10617423,59425,178.6693,0.86,1,52.6,31.1
"637",231906,7043888620,980,"apartment",1059,2,2,1,1,0,0,0,"ne","Nebraska",59566,"R",1934408,77348,25.00915,1.5,1,79,4.5
"638",114294,7040771026,850,"apartment",1045,2,2,1,1,1,0,0,"ga","Georgia",58756,"R",10617423,59425,178.6693,0.86,1,52.6,31.1
"639",329101,7048536213,1539,"apartment",1273,3,2,1,1,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"640",219351,7043589009,1159,"apartment",1488,3,3,1,1,1,0,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"641",106822,7026746561,980,"apartment",988,2,2,1,1,1,0,0,"ga","Georgia",58756,"R",10617423,59425,178.6693,0.86,1,52.6,31.1
"642",124625,7045382205,2035,"apartment",1480,2,2,1,1,1,0,0,"il","Illinois",65030,"D",12671821,57914,218.8041,2.13,0,61.2,14
"643",233265,7033624119,894,"apartment",1017,2,2,1,1,0,0,0,"ne","Nebraska",59566,"R",1934408,77348,25.00915,1.5,1,79,4.5
"644",169566,7049057434,850,"apartment",550,2,1,1,1,0,0,0,"me","Maine",55602,"D",1344212,35380,37.99356,1.43,0,93.4,1.2
"645",41738,7048509011,1250,"apartment",900,1,1,0,0,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"646",145344,7051143286,975,"apartment",603,1,1,1,1,0,0,0,"ia","Iowa",59995,"R",3155070,56273,56.06721,1.43,0,85.9,3.3
"647",152272,7015101344,595,"apartment",620,1,1,1,1,0,0,1,"ks","Kansas",58218,"D",2913314,82278,35.40818,1.47,1,75.9,5.5
"648",35537,7049266789,2840,"apartment",1137,2,2,1,1,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"649",8841,7047527352,920,"apartment",470,1,1,1,1,1,0,0,"ak","Alaska",74346,"R",731545,665384,1.099432809,0.96,0,60.6,2.9
"650",104576,7032248507,1309,"apartment",1190,2,2,1,1,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"651",323315,7050753662,799,"apartment",300,1,1,1,1,0,1,1,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"652",97386,7044558868,1150,"apartment",1010,2,2,1,1,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"653",95535,7039954807,1700,"apartment",500,0,1,1,1,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"654",137847,7050794923,780,"apartment",960,2,1,1,1,1,0,0,"in","Indiana",55746,"R",6732219,36420,184.8495,0.94,1,79.2,9.2
"655",100891,7026732414,861,"apartment",925,2,2,1,1,1,1,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"656",280644,7035470483,1050,"apartment",763,2,1,1,1,0,1,0,"or","Oregon",63426,"D",4143625,98379,42.119,1.02,1,75.6,1.8
"657",22960,7048665468,1533,"apartment",1109,2,2,1,1,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"658",159733,7040732525,785,"apartment",676,1,1,1,1,1,0,0,"ky","Kentucky",50247,"D",4467673,40408,110.5641,0.74,1,84.6,8
"659",246292,7044677974,995,"apartment",950,2,1.5,1,0,0,0,0,"ny","New York",67844,"D",19453561,54555,356.5862,1.88,0,55.1,14.3
"660",63351,7043590296,1310,"apartment",870,2,1,1,1,0,0,0,"co","Colorado",71953,"D",5758736,104094,55.32246,0.52,0,68.2,3.9
"661",71176,7043977041,1880,"apartment",1066,2,2,0,0,1,0,0,"de","Delaware",64805,"D",973764,2489,391.227,0.56,0,62.2,21.5
"662",303578,7025404236,1025,"apartment",1083,2,2,1,1,0,0,0,"sc","South Carolina",52306,"R",5021268,32020,156.8166,0.63,1,63.6,26.8
"663",122028,7030268563,1100,"apartment",1150,2,1,0,1,0,0,0,"id","Idaho",55583,"R",1787065,83569,21.38431,1.02,1,82,0.6
"664",310114,7040273814,698,"apartment",972,2,2,1,1,0,0,0,"sd","South Dakota",56274,"R",872868,77116,11.3189,1.38,1,82.3,1.9
"665",19120,7046414341,745,"apartment",667,1,1,1,1,1,0,0,"ar","Arkansas",47062,"R",3017804,53179,56.74803964,0.67,1,72.3,15.2
"666",158585,7048303304,745,"apartment",720,1,1,1,1,1,0,0,"ky","Kentucky",50247,"D",4467673,40408,110.5641,0.74,1,84.6,8
"667",36320,7041942369,1245,"apartment",1020,2,2,0,0,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"668",122089,7027173370,539,"apartment",1064,4,2,0,0,1,0,1,"id","Idaho",55583,"R",1787065,83569,21.38431,1.02,1,82,0.6
"669",102462,7042115402,1265,"apartment",1028,2,2,0,0,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"670",361549,7045449093,1410,"apartment",1168,3,2,1,1,1,0,0,"va","Virginia",72577,"D",8463587,42775,197.8629,0.99,1,61.7,18.8
"671",151434,7029857620,1,"apartment",550,1,1,1,1,1,1,0,"ks","Kansas",58218,"D",2913314,82278,35.40818,1.47,1,75.9,5.5
"672",68461,7040351428,1909,"apartment",764,1,0,1,1,1,0,0,"ct","Connecticut",76348,"D",3565287,5543,643.2053,2,0,66.7,9.9
"673",322543,7010692834,752,"apartment",1000,2,1.5,0,0,1,0,0,"tn","Tennessee",52375,"R",6708799,42144,159.1875,0.54,1,73.9,16.6
"674",281200,7044984556,1200,"apartment",1300,2,1,0,0,0,0,0,"or","Oregon",63426,"D",4143625,98379,42.119,1.02,1,75.6,1.8
"675",296475,7040117467,990,"apartment",417,1,1,0,0,1,0,0,"pa","Pennslyvania",60905,"D",12787641,46054,277.6662,1.89,1,76.4,10.7
"676",323025,7039770870,852,"apartment",912,2,1.5,1,1,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"677",293217,7048943974,2233,"apartment",617,0,1,0,0,1,0,0,"pa","Pennslyvania",60905,"D",12787641,46054,277.6662,1.89,1,76.4,10.7
"678",353843,7039649388,864,"apartment",839,2,1,1,1,1,0,0,"ut","Utah",71414,"R",3101042,84897,36.52711,0.65,1,78.3,1.2
"679",381832,7030711642,775,"apartment",505,1,1,0,0,0,0,0,"wi","Wisconsin",60773,"D",5790186,65496,88.40519,1.61,0,81.2,6.3
"680",151064,7028060910,924,"apartment",900,2,2,1,1,1,0,0,"ks","Kansas",58218,"D",2913314,82278,35.40818,1.47,1,75.9,5.5
"681",94959,7039579121,905,"apartment",940,2,1,1,1,1,1,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"682",320973,7049228923,1544,"apartment",1299,2,2,1,1,0,0,0,"tn","Tennessee",52375,"R",6708799,42144,159.1875,0.54,1,73.9,16.6
"683",295775,7031996766,1650,"apartment",1412,2,2,1,1,0,0,0,"pa","Pennslyvania",60905,"D",12787641,46054,277.6662,1.89,1,76.4,10.7
"684",277897,7038502338,499,"apartment",680,1,1,1,1,1,0,0,"ok","Oklahoma",51924,"R",3931316,69899,56.24281,0.89,1,65.6,7.2
"685",97344,7044768055,947,"apartment",718,1,0,0,0,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"686",126177,7049268811,662,"apartment",996,2,1.5,1,1,1,0,0,"il","Illinois",65030,"D",12671821,57914,218.8041,2.13,0,61.2,14
"687",182001,7032662165,1508,"apartment",800,1,1,1,1,1,0,0,"ma","Massachusetts",79835,"R",6892503,10554,653.0702,1.21,0,71.5,7
"688",266913,7051077556,1004,"apartment",610,1,1,1,1,1,0,0,"oh","Ohio",56111,"R",11659650,44826,260.1091,1.68,1,78.9,12.2
"689",22826,7046903670,0,"apartment",680,1,1,0,0,0,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"690",303161,7044776504,1029,"apartment",1178,2,2,1,1,1,0,0,"sc","South Carolina",52306,"R",5021268,32020,156.8166,0.63,1,63.6,26.8
"691",43996,7045537374,1800,"apartment",405,0,1,1,1,1,1,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"692",325492,7051160477,2325,"apartment",1276,2,2,0,0,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"693",285148,7050905227,1399,"apartment",1163,2,2,1,1,1,0,0,"or","Oregon",63426,"D",4143625,98379,42.119,1.02,1,75.6,1.8
"694",349301,7041879406,629,"apartment",1216,4,4,0,0,1,1,1,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"695",220761,7009297037,587,"apartment",620,1,1,1,1,1,0,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"696",51958,7036087845,2080,"apartment",882,1,1,1,1,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"697",249437,7028489306,1300,"apartment",950,2,1,1,1,1,0,0,"ny","New York",67844,"D",19453561,54555,356.5862,1.88,0,55.1,14.3
"698",161176,7048610490,699,"apartment",430,0,1,1,1,1,0,0,"ky","Kentucky",50247,"D",4467673,40408,110.5641,0.74,1,84.6,8
"699",6241,7035083851,1266,"apartment",1100,2,2,1,1,1,0,0,"al","Alabama",49861,"R",4903185,52420,93.53653186,0.48,1,65.5,26.7
"700",61945,7033725189,1416,"apartment",1078,2,2,0,0,1,0,0,"co","Colorado",71953,"D",5758736,104094,55.32246,0.52,0,68.2,3.9
"701",375115,7041589709,1430,"apartment",921,2,1,1,1,1,0,0,"wa","Washington",74073,"D",7423362,71298,104.1174,0.88,0,68.6,3.5
"702",216092,7036979696,945,"apartment",750,1,1,1,1,1,0,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"703",26823,7043989970,1544,"apartment",681,1,1,1,1,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"704",201154,7041881043,641,"apartment",400,1,1,1,1,1,0,0,"mn","Minnesota",70315,"D",5639632,86936,64.87108,1.06,0,79.9,6.4
"705",156371,7040967856,620,"apartment",960,2,1,0,0,1,0,0,"ks","Kansas",58218,"D",2913314,82278,35.40818,1.47,1,75.9,5.5
"706",56680,7048721145,1375,"apartment",1007,2,2,1,1,1,0,0,"co","Colorado",71953,"D",5758736,104094,55.32246,0.52,0,68.2,3.9
"707",201963,7032687863,1390,"apartment",1120,2,2,1,1,1,0,0,"mn","Minnesota",70315,"D",5639632,86936,64.87108,1.06,0,79.9,6.4
"708",208300,7028963963,775,"apartment",864,2,1.5,0,0,1,0,0,"ms","Mississippi",44717,"R",2976149,48432,61.45005,0.86,1,56.6,37.9
"709",155093,7045113306,500,"apartment",350,0,1,1,0,1,0,0,"ks","Kansas",58218,"D",2913314,82278,35.40818,1.47,1,75.9,5.5
"710",40560,7032393124,1695,"apartment",836,2,1,0,0,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"711",147942,7044586678,742,"apartment",850,2,1,1,1,1,0,0,"ia","Iowa",59995,"R",3155070,56273,56.06721,1.43,0,85.9,3.3
"712",100144,7019852205,975,"apartment",950,2,1,1,1,1,1,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"713",45541,7043646517,2650,"apartment",688,1,1,1,0,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"714",264209,7045350883,740,"apartment",950,2,1.5,1,1,1,0,0,"oh","Ohio",56111,"R",11659650,44826,260.1091,1.68,1,78.9,12.2
"715",312480,7040702784,1599,"apartment",900,2,2,1,1,1,0,0,"tn","Tennessee",52375,"R",6708799,42144,159.1875,0.54,1,73.9,16.6
"716",337307,7025410992,930,"apartment",782,2,1,1,1,0,1,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"717",125601,7040934388,580,"apartment",860,2,1,1,1,1,0,0,"il","Illinois",65030,"D",12671821,57914,218.8041,2.13,0,61.2,14
"718",229914,7041555954,625,"apartment",644,1,1,1,1,1,0,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"719",279932,7036161960,1295,"apartment",976,2,2,1,1,0,0,0,"or","Oregon",63426,"D",4143625,98379,42.119,1.02,1,75.6,1.8
"720",190268,7035919437,1059,"apartment",1033,2,1.5,1,1,1,0,0,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"721",113125,7031967486,349,"apartment",1157,3,2,0,0,1,0,0,"ga","Georgia",58756,"R",10617423,59425,178.6693,0.86,1,52.6,31.1
"722",191463,7050813464,1525,"apartment",1147,2,2,1,1,1,0,0,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"723",351857,7037178432,899,"apartment",1032,2,2,1,1,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"724",310502,7032223246,915,"apartment",1460,2,2,1,1,0,0,0,"sd","South Dakota",56274,"R",872868,77116,11.3189,1.38,1,82.3,1.9
"725",345760,7010712149,715,"apartment",456,1,1,0,0,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"726",357457,7048555236,856,"apartment",788,1,1,1,1,0,0,0,"ut","Utah",71414,"R",3101042,84897,36.52711,0.65,1,78.3,1.2
"727",7975,7037289109,768,"apartment",1015,2,2,1,1,1,0,0,"al","Alabama",49861,"R",4903185,52420,93.53653186,0.48,1,65.5,26.7
"728",267396,7050747553,795,"apartment",830,2,1,1,1,1,0,0,"oh","Ohio",56111,"R",11659650,44826,260.1091,1.68,1,78.9,12.2
"729",236180,7050847678,854,"apartment",621,1,1,1,1,1,0,0,"nv","Nevada",58646,"D",3080156,110572,27.85656,0.64,1,48.8,8.9
"730",347127,7047388536,1209,"apartment",944,2,2,1,1,1,0,0,"ut","Utah",71414,"R",3101042,84897,36.52711,0.65,1,78.3,1.2
"731",182562,7046998551,1035,"apartment",547,1,1,1,1,1,0,0,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"732",360156,7037354465,1103,"apartment",825,2,1,1,1,1,0,0,"va","Virginia",72577,"D",8463587,42775,197.8629,0.99,1,61.7,18.8
"733",45992,7050015325,2545,"apartment",720,1,1,1,1,0,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"734",210482,7036155313,795,"apartment",837,2,1.5,1,1,1,0,0,"mo","Missouri",54478,"R",6137428,69707,88.04608,1.11,1,79.4,11.4
"735",107783,7040996116,1175,"apartment",815,1,1,1,1,1,0,0,"ga","Georgia",58756,"R",10617423,59425,178.6693,0.86,1,52.6,31.1
"736",179210,7039387019,1610,"apartment",1195,3,2,1,1,1,0,0,"ma","Massachusetts",79835,"R",6892503,10554,653.0702,1.21,0,71.5,7
"737",369875,7031297322,745,"apartment",800,2,1,1,1,0,0,0,"va","Virginia",72577,"D",8463587,42775,197.8629,0.99,1,61.7,18.8
"738",67684,7040787669,1190,"apartment",850,2,1,1,0,0,0,0,"ct","Connecticut",76348,"D",3565287,5543,643.2053,2,0,66.7,9.9
"739",380919,7045159043,1127,"apartment",1200,2,1.5,1,1,1,0,0,"wi","Wisconsin",60773,"D",5790186,65496,88.40519,1.61,0,81.2,6.3
"740",73283,7049627643,1179,"apartment",1056,2,2,1,1,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"741",14829,7049895656,529,"apartment",470,1,1,1,1,1,0,0,"az","Arizona",59246,"R",7278717,113990,63.85399596,0.68,1,54.7,4.1
"742",336615,7048524071,670,"apartment",650,2,1,1,1,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"743",316404,7045194394,1010,"apartment",1350,3,2,0,0,1,0,0,"tn","Tennessee",52375,"R",6708799,42144,159.1875,0.54,1,73.9,16.6
"744",124418,7045382178,3200,"apartment",1597,4,4,1,1,0,0,1,"id","Idaho",55583,"R",1787065,83569,21.38431,1.02,1,82,0.6
"745",113733,7048248675,650,"apartment",790,1,1,1,1,1,0,0,"ga","Georgia",58756,"R",10617423,59425,178.6693,0.86,1,52.6,31.1
"746",212362,7043187157,575,"apartment",625,1,1,0,0,0,0,0,"mt","Montana",55328,"D",1068778,147040,7.268621,0.8,1,86.3,0.4
"747",156958,7045775292,899,"apartment",858,2,1,1,1,0,0,0,"ky","Kentucky",50247,"D",4467673,40408,110.5641,0.74,1,84.6,8
"748",223488,7045763849,695,"apartment",920,2,1,1,1,1,0,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"749",318074,7049158674,769,"apartment",1018,2,2,1,1,1,1,0,"tn","Tennessee",52375,"R",6708799,42144,159.1875,0.54,1,73.9,16.6
"750",339485,7045818607,1645,"apartment",1342,2,2,0,0,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"751",183563,7041199492,1399,"apartment",734,1,1,1,1,0,0,0,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"752",80448,7047425276,1299,"apartment",1455,3,2,1,1,0,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"753",218558,7050939800,750,"apartment",950,2,2,0,0,1,0,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"754",128532,7048449799,1465,"apartment",900,2,1,1,1,1,0,0,"il","Illinois",65030,"D",12671821,57914,218.8041,2.13,0,61.2,14
